country_code,year,P,G,g,E,F,e,f,ef
CHN,2003,1.2884,2.91038229348773,2.258912056417052,53.70973478102434,4522.606128421664,18.45452911846159,84.2045887372265,1553.9560347592294
CHN,2004,1.296075,3.2046575506698396,2.4725865020695865,62.84869583788322,5323.30605409195,19.611672961669974,84.7003423559225,1661.1154140258352
CHN,2005,1.30372,3.56985314482371,2.738205400564316,71.445642183674,6083.598352776954,20.01360820325907,85.15002688529425,1704.1592765792557
CHN,2006,1.31102,4.0239198666528795,3.0693047143848906,78.36247960570046,6661.572642925547,19.474165043669927,85.00972246469027,1655.4933655939537
CHN,2007,1.317885,4.596579517126269,3.487845689970118,85.23212151556764,7223.889381928969,18.542509968119475,84.75548013444116,1571.5793352456274
CHN,2008,1.3246550000000001,5.04034660495104,3.8050259161449884,88.45196964874366,7362.311888868236,17.54878713338065,83.23513787318818,1460.6757165541694
CHN,2009,1.33126,5.5141297690058,4.142038196149362,92.3863957559529,7692.531960650896,16.75448341372826,83.26476964174921,1395.0582019105914
CHN,2010,1.3377050000000001,6.10062035655732,4.560512487100907,98.85236650795598,8118.673770609654,16.203658108589465,82.12928083978885,1330.794787432266
CHN,2011,1.34413,6.682402540005611,4.971544820817637,106.75912930965279,8806.716042263657,15.976159572925571,82.49145622684827,1317.8966680831327
CHN,2012,1.350695,7.207389598806549,5.33606002747219,111.00824244105117,8979.379614369085,15.402003862734533,80.88930530665247,1245.8573927869745
CHN,2013,1.35738,7.76651258744812,5.721693694800365,115.28963656913542,9218.752050324556,14.84445370699086,79.96167153147691,1186.987331382618
CHN,2014,1.36427,8.333286732774031,6.108238642478417,117.8810660820459,9224.102146265734,14.145807034147857,78.24922570555738,1106.8984474022968
CHN,2015,1.37122,8.90830058586769,6.496623872075735,119.28360441536579,9164.453065285195,13.390163843887322,76.82910916552296,1028.7543597062577
CHN,2016,1.378665,9.50515672450732,6.894464372786223,121.1501325299343,9123.049427953401,12.745726981815112,75.30366857584113,959.8000003967612
