country_code,year,P,G,g,E,F,e,f,ef
BRA,1965,0.08349802,0.308695437352706,3.697039011855682,0.8749165393849205,51.48018974799337,2.8342386492265113,58.840114948775245,166.76692791274942
BRA,1966,0.085837799,0.321507410025781,3.745522529367056,0.9536707524801588,56.11632286658483,2.9662481259877835,58.84244926317203,174.5413048554153
BRA,1967,0.088191378,0.337310353393396,3.8247543132095747,0.9881885386904763,57.98720189940921,2.929612236176986,58.68030201630597,171.91053080953102
BRA,1968,0.090557064,0.375855759983656,4.150485267318913,1.1316954090277778,68.09376711268904,3.0109832800673035,60.1696945746094,181.16994433090522
BRA,1969,0.09293507200000001,0.412448426131431,4.438027724683217,1.2348454882936506,74.2548264709991,2.9939391450124098,60.132888830979844,180.03420977375006
BRA,1970,0.095326793,0.448619936451118,4.706126392515039,1.4551552439807371,84.11372188345747,3.2436258974400087,57.80395063096852,187.4943912409532
BRA,1971,0.097728961,0.499291947869855,5.108945626362026,1.5919389501435257,92.49045356947732,3.1883929971938567,58.09924655787748,185.24323086737584
BRA,1972,0.100143598,0.5594706189969749,5.586683823732546,1.8328503969295706,104.071084577219,3.276044057890877,56.781003376795546,186.01706871363285
BRA,1973,0.102584278,0.637677291704927,6.216130815922173,2.185265804111752,124.30282168286233,3.426914887103965,56.88224354628927,194.93060722065215
BRA,1974,0.10506936700000001,0.695336839630648,6.617883589520892,2.385531365453968,134.13575817009422,3.430756475841442,56.22888053897716,192.9075960384107
BRA,1975,0.1076121,0.731557463375625,6.79809671380472,2.5190768667885592,140.107328548575,3.4434436020443084,55.61852057622624,191.51923883337597
BRA,1976,0.110213082,0.803179939606989,7.28751909511966,2.767432609339328,150.53251671912665,3.4455947825259243,54.39428451161577,187.420662912454
BRA,1977,0.11286786700000001,0.840176962228542,7.443898645028367,2.9644660467114896,157.04687758698708,3.5283829240548803,52.976446723416075,186.9211899960044
BRA,1978,0.11557766900000001,0.867329041465823,7.504296019898298,3.2780720440567523,169.5177924227893,3.779502227340008,51.712650040785526,195.44807601080325
BRA,1979,0.118342626,0.926014995998438,7.824864356131813,3.554142518683299,177.75362270850633,3.838104711091843,50.013082416953445,191.95544724073363
BRA,1980,0.121159761,1.01038385331477,8.3392691185217,3.624827939580674,176.89456632437546,3.587575086130571,48.800817383028374,175.07659662616027
BRA,1981,0.12403090800000001,0.965994081544008,7.788333546215819,3.526390191270897,168.5055520038772,3.6505298103218706,47.784148339849054,174.43745797546126
BRA,1982,0.126947365,0.971599219248219,7.6535595618563566,3.7084309173958525,168.83517749970812,3.8168319240368205,45.52738914663891,173.77039231293884
BRA,1983,0.129882321,0.938469692479613,7.225538358523891,3.7922012334655584,163.5836116425376,4.040835057172546,43.13684890953014,174.30889132958472
BRA,1984,0.132800684,0.9879190039935579,7.439110810555448,4.084155612554286,170.21963231411598,4.13409965396406,41.678047670582835,172.3012024528541
BRA,1985,0.135676281,1.06641768224015,7.860015578110886,4.361623133704436,177.6567426298234,4.08997638199535,40.73179575213209,166.5920826224788
BRA,1986,0.13849946400000002,1.1516062737479198,8.314878920743835,4.6724779879377225,192.01353924658784,4.057357184006191,41.09458401779144,166.73540568833212
BRA,1987,0.141273488,1.1930598325193702,8.445036994622587,4.811787487376229,197.78861751641503,4.033148511265554,41.10501929590935,165.78264737883865
BRA,1988,0.144001542,1.19183488555738,8.276542521727857,4.996511794842892,201.91068989641136,4.192285236311233,40.41032988350229,169.41162936507328
BRA,1989,0.146691981,1.2309206202841,8.391192292127407,5.1015657562225805,205.77416832786813,4.144512385408836,40.33549270179989,167.17094907417737
BRA,1990,0.14935214500000002,1.1927330811963202,7.986045872969016,4.999116694802309,197.24267720545706,4.191312183433495,39.455505691742424,165.3703417093296
BRA,1991,0.151976577,1.2107664567996799,7.9667964675877645,5.19281101701776,206.5257084414233,4.288862635609756,39.7714663146034,170.57435584011458
BRA,1992,0.154564278,1.2051132282730501,7.796841830898664,5.440064656991828,216.81722426689032,4.51415230483159,39.855633698806614,179.91440072199146
BRA,1993,0.15713268200000002,1.26133379687811,8.02718938430714,5.6786503664374495,227.82831587977662,4.502099587351508,40.12015200412958,180.62491978227158
BRA,1994,0.159705123,1.32862030041335,8.319209023829186,5.969404324364748,237.76725598705968,4.492934755330468,39.83098531566839,178.95801826382402
BRA,1995,0.162296612,1.38730188979579,8.547941159706957,6.264074166023758,252.06123378128646,4.515292750697418,40.239184131705,181.69169640386613
BRA,1996,0.164913306,1.41792707189286,8.598014958798169,6.615208160783193,271.6146633323997,4.665407898554492,41.059125688985496,191.5575692971346
BRA,1997,0.16754516400000002,1.4660661020383998,8.750274057676767,6.974025354139352,284.8015355079039,4.756965149417721,40.837467752947475,194.26241089124116
BRA,1998,0.17017064,1.47102662728684,8.644420843024625,7.21989634778142,294.9364865788958,4.908066389727962,40.85051534978421,200.4970413913421
BRA,1999,0.172759243,1.47792672168856,8.554834439096032,7.338511652927707,298.23695007266525,4.965409681843572,40.63997771996224,201.79413884060753
BRA,2000,0.17528758700000002,1.53870741743578,8.778188140816724,7.45554087323589,302.5182927128734,4.845327180953202,40.57630396727648,196.605468515264
BRA,2001,0.17775067,1.5600934066156298,8.776863719363925,7.361854951828454,311.6887751658874,4.718855243288803,42.33834776770136,199.78853435580234
BRA,2002,0.18015102100000002,1.60772779681037,8.924333527981336,7.560934169471249,311.7144023889413,4.702869593019206,41.22696949902687,193.88506126930372
BRA,2003,0.182482149,1.62607208372229,8.910855624142666,7.706753124462781,309.07353323431414,4.739490457779106,40.10424730659306,190.07369742601122
